card_id,customer_id,card_number,expiry_date,credit_limit,current_balance,available_credit,issue_date,card_type,status
CARD002560,CUST004445,8351280422540961,2026-08-11,11935,1717,10218,2017-06-28,Visa,Active
CARD002561,CUST001102,3879139471864949,2029-04-09,3881,529,3352,2025-03-02,Visa,Active
CARD002562,CUST000418,7484122704302270,2027-01-09,10207,3626,6581,2023-06-14,Visa,Active
CARD002563,CUST000314,3867434942746550,2028-08-18,7416,3430,3986,2025-06-12,Visa,Active
CARD002564,CUST002847,0673476092709037,2029-08-26,8216,5998,2218,2024-05-13,American Express,Active
CARD002565,CUST004793,2009936425111883,2028-09-16,6164,2448,3716,2022-03-13,MasterCard,Active
CARD002566,CUST000119,0125232378750305,2026-07-02,11201,474,10727,2017-09-19,American Express,Active
CARD002567,CUST002023,6863015968262780,2027-06-10,10348,2535,7813,2020-04-06,American Express,Active
CARD002568,CUST000503,1650799703882012,2029-05-13,11923,3371,8552,2024-12-22,MasterCard,Active
CARD002569,CUST002614,9957272553284771,2027-01-10,8470,6502,1968,2020-10-22,Visa,Active
CARD002570,CUST002035,3742264065015165,2028-10-25,4829,537,4292,2024-05-21,American Express,Inactive
CARD002571,CUST003771,4622251679639978,2028-12-18,8347,3193,5154,2025-01-22,MasterCard,Active
CARD002572,CUST000318,1251279056130036,2028-08-17,5866,2694,3172,2024-10-01,American Express,Active
CARD002573,CUST004371,5676995927332193,2028-07-01,5085,2618,2467,2025-03-22,American Express,Active
CARD002574,CUST001220,7162161712740045,2028-02-22,15762,2879,12883,2019-03-18,Visa,Active
CARD002575,CUST002065,2554332784597206,2025-11-25,7297,1148,6149,2024-05-01,MasterCard,Active
CARD002576,CUST004215,5431662786230550,2029-07-29,13227,3377,9850,2025-01-18,Visa,Active
CARD002577,CUST004475,2932382019359697,2029-05-28,5835,2666,3169,2023-01-11,American Express,Inactive
CARD002578,CUST004207,2564771558162160,2029-02-04,10988,6446,4542,2025-06-13,American Express,Active
CARD002579,CUST002511,3348291541223993,2029-09-26,9347,6737,2610,2022-09-21,American Express,Active
CARD002580,CUST003326,7292379781869145,2028-03-29,3406,353,3053,2022-09-26,MasterCard,Active
CARD002581,CUST003289,9648377454120443,2030-05-08,10474,7913,2561,2022-12-19,American Express,Inactive
CARD002582,CUST004546,4597321582160131,2029-03-13,3074,1337,1737,2024-08-13,MasterCard,Active
CARD002583,CUST004380,2703565576936620,2027-01-24,11865,4420,7445,2025-09-25,Visa,Active
CARD002584,CUST002772,5228184998561869,2027-10-27,1000,358,642,2023-06-04,Visa,Active
CARD002585,CUST000178,3115771919841549,2026-05-23,6789,2263,4526,2019-07-11,Visa,Active
CARD002586,CUST001644,5252069505264145,2028-08-18,3436,1226,2210,2020-04-11,Visa,Active
CARD002587,CUST002181,5181635426659399,2026-05-20,6146,669,5477,2024-10-10,American Express,Active
CARD002588,CUST002992,7079764427139836,2028-07-18,5827,2779,3048,2021-03-01,Visa,Inactive
CARD002589,CUST001375,3202419307703245,2027-11-14,8064,6063,2001,2025-08-17,American Express,Active
CARD002590,CUST001721,3042739615738819,2026-09-04,9590,3883,5707,2024-10-19,Visa,Active
CARD002591,CUST004262,9001252651166475,2028-05-20,2676,816,1860,2022-01-04,MasterCard,Active
CARD002592,CUST004868,1492619955108873,2029-11-07,9422,3607,5815,2021-09-18,Visa,Active
CARD002593,CUST002265,5936305136556992,2027-02-12,11798,4655,7143,2021-06-08,MasterCard,Active
CARD002594,CUST000088,0314517926007538,2028-01-08,10984,7645,3339,2017-01-05,MasterCard,Active
CARD002595,CUST003560,0906652700302978,2027-01-30,2608,1600,1008,2024-10-05,MasterCard,Active
CARD002596,CUST000893,4329899529978271,2029-04-22,10435,3355,7080,2019-12-24,Visa,Active
CARD002597,CUST000404,5259730879477794,2025-11-03,6345,3346,2999,2024-11-24,MasterCard,Active
CARD002598,CUST004634,2589770469022396,2027-08-01,7802,878,6924,2023-10-03,American Express,Active
CARD002599,CUST002838,2498217527610580,2026-01-11,4588,1749,2839,2021-08-22,MasterCard,Active
CARD002600,CUST002283,9256605258694638,2030-09-12,3315,178,3137,2025-09-02,Visa,Active
CARD002601,CUST002242,4809964039316710,2030-07-02,12395,8318,4077,2023-08-11,Visa,Active
CARD002602,CUST002457,5696435953822633,2030-06-06,9714,1865,7849,2025-08-19,American Express,Active
CARD002603,CUST003946,1175923085129758,2030-06-25,11507,8278,3229,2022-07-28,Visa,Inactive
CARD002604,CUST002215,5812178917106203,2026-04-21,4083,983,3100,2024-11-26,Visa,Active
CARD002605,CUST001028,3876319869245494,2027-03-08,1000,602,398,2025-01-23,American Express,Active
CARD002606,CUST002206,7587059607207348,2026-08-29,2759,1965,794,2025-02-04,Visa,Active
CARD002607,CUST001422,5157639924463440,2027-04-11,13375,5470,7905,2024-10-17,MasterCard,Active
CARD002608,CUST002437,9793878296294006,2027-08-07,15693,2768,12925,2024-12-13,American Express,Active
CARD002609,CUST003969,9414237674047759,2028-08-01,5510,3266,2244,2022-01-07,Visa,Active
CARD002610,CUST002595,4133275007119381,2030-09-10,9611,1669,7942,2025-03-25,American Express,Active
CARD002611,CUST001203,2030814831966071,2030-01-25,9625,6492,3133,2025-07-12,Visa,Active
CARD002612,CUST001279,0409636494433996,2026-01-21,9216,1988,7228,2018-02-21,American Express,Active
CARD002613,CUST003575,0078334658290144,2026-10-19,1000,397,603,2024-11-03,MasterCard,Inactive
CARD002614,CUST004968,9736825067323488,2027-02-17,3488,2748,740,2018-12-10,MasterCard,Active
CARD002615,CUST002441,3319644742792981,2027-02-12,6885,634,6251,2025-03-13,American Express,Active
CARD002616,CUST002559,0840524858831992,2026-04-30,9570,1391,8179,2021-06-29,MasterCard,Active
CARD002617,CUST001979,5668799447667330,2028-01-05,6716,1703,5013,2021-03-15,Visa,Active
CARD002618,CUST001062,9675539055043529,2026-05-25,6683,342,6341,2024-02-27,American Express,Active
CARD002619,CUST004010,5339016596035092,2030-08-31,1000,374,626,2024-12-03,American Express,Inactive
CARD002620,CUST004816,2085780668525931,2029-09-08,4732,580,4152,2021-08-05,Visa,Active
CARD002621,CUST001186,5862045591589907,2026-11-11,7181,322,6859,2023-07-08,MasterCard,Active
CARD002622,CUST004639,2035266263000406,2027-05-01,9903,7606,2297,2025-07-07,Visa,Active
CARD002623,CUST001503,3794281493932836,2026-12-03,14129,10802,3327,2023-10-05,MasterCard,Active
CARD002624,CUST001608,8329548629475225,2026-04-23,7703,3436,4267,2025-08-18,Visa,Active
CARD002625,CUST002786,5421518281171655,2026-11-13,12394,6017,6377,2023-04-15,American Express,Active
CARD002626,CUST003319,2801301969967961,2028-05-29,6674,94,6580,2020-04-28,MasterCard,Active
CARD002627,CUST003542,2921546090916049,2028-04-29,14709,7232,7477,2025-04-27,American Express,Active
CARD002628,CUST004979,8812012693289988,2027-04-25,3854,1902,1952,2023-10-07,MasterCard,Active
CARD002629,CUST000679,8773575214073820,2027-08-08,2103,351,1752,2025-03-30,American Express,Active
CARD002630,CUST003636,0363538057486266,2026-10-01,11210,6284,4926,2021-06-28,Visa,Active
CARD002631,CUST002904,8787695901499819,2026-01-27,4983,866,4117,2024-04-22,Visa,Active
CARD002632,CUST001904,6894329825788097,2025-11-21,4136,890,3246,2022-04-13,Visa,Active
CARD002633,CUST001170,9248328517788122,2027-04-07,10070,5249,4821,2018-10-29,Visa,Active
CARD002634,CUST000103,2375491431140834,2027-11-04,7222,3365,3857,2024-08-28,MasterCard,Active
CARD002635,CUST000958,2463713578729168,2026-08-30,11624,1278,10346,2025-05-26,Visa,Active
CARD002636,CUST004482,2172167081825385,2029-03-07,2841,1343,1498,2024-07-11,Visa,Active
CARD002637,CUST003884,4602351219537363,2029-01-26,4594,440,4154,2019-07-21,MasterCard,Active
CARD002638,CUST002427,7534569108974118,2028-06-10,11069,2185,8884,2024-09-10,Visa,Active
CARD002639,CUST001071,2445944942801045,2028-04-13,3601,834,2767,2025-01-02,MasterCard,Active
CARD002640,CUST002773,2908444937971354,2026-01-08,5065,2321,2744,2024-10-24,American Express,Active
CARD002641,CUST003220,7768991010258352,2026-06-21,10380,4302,6078,2022-02-01,MasterCard,Active
CARD002642,CUST002481,6563358461671264,2027-03-22,10006,2757,7249,2025-07-18,American Express,Active
CARD002643,CUST001100,8312812892634683,2029-04-05,17059,1757,15302,2025-05-29,American Express,Active
CARD002644,CUST002952,9769618713674242,2029-06-14,5502,4303,1199,2021-09-26,Visa,Active
CARD002645,CUST004084,1744309541587872,2030-09-13,6622,5026,1596,2022-05-25,MasterCard,Inactive
CARD002646,CUST000419,0096661227510455,2027-01-15,16437,12944,3493,2023-01-14,MasterCard,Active
CARD002647,CUST004897,6575494923714481,2027-10-31,13859,8324,5535,2025-02-08,American Express,Active
CARD002648,CUST004189,1068191653069481,2027-01-06,6150,4596,1554,2023-06-30,MasterCard,Active
CARD002649,CUST003068,5999470128063901,2026-11-19,2292,1488,804,2024-09-20,Visa,Active
CARD002650,CUST001948,8693164974920314,2027-05-16,1000,106,894,2025-09-05,MasterCard,Active
CARD002651,CUST003733,3459889627478094,2030-06-03,6963,3658,3305,2025-06-04,Visa,Active
CARD002652,CUST002300,8463187952121332,2027-06-02,4576,2686,1890,2025-07-18,American Express,Active
CARD002653,CUST004588,3188352480060327,2030-07-30,4855,380,4475,2021-07-06,Visa,Active
CARD002654,CUST004986,9891601393574408,2028-05-25,7414,587,6827,2019-04-11,MasterCard,Active
CARD002655,CUST003906,7671576077288638,2028-05-31,13631,7493,6138,2018-09-22,MasterCard,Active
CARD002656,CUST002996,2108986419050957,2028-03-30,1000,267,733,2019-03-10,MasterCard,Active
CARD002657,CUST003354,3677914500844610,2030-07-25,9873,3335,6538,2022-05-09,MasterCard,Active
CARD002658,CUST004344,8784428773000925,2025-10-01,13564,6118,7446,2024-03-24,MasterCard,Active
CARD002659,CUST000529,7471683076363647,2025-11-23,7418,2526,4892,2025-08-22,Visa,Active
CARD002660,CUST001234,2902467185337440,2028-11-08,1000,332,668,2025-02-28,American Express,Active
CARD002661,CUST000780,4256461322302828,2029-08-04,6995,3319,3676,2025-04-18,American Express,Active
CARD002662,CUST004025,9252216155520669,2029-08-21,12789,2115,10674,2025-07-10,Visa,Active
CARD002663,CUST002877,3211880237160017,2028-04-25,10877,3284,7593,2020-11-19,MasterCard,Active
CARD002664,CUST003045,1127998398203919,2030-05-02,4409,683,3726,2023-05-27,MasterCard,Active
CARD002665,CUST001861,0598113344833270,2028-10-31,5380,3428,1952,2022-08-11,MasterCard,Active
CARD002666,CUST000014,8418996954235746,2029-12-14,10325,4376,5949,2025-06-25,Visa,Active
CARD002667,CUST001688,1913372940616041,2025-10-07,8647,2292,6355,2025-01-01,American Express,Active
CARD002668,CUST002872,2969701418506260,2027-12-07,12845,6372,6473,2025-03-21,American Express,Inactive
CARD002669,CUST004713,2867826058928415,2028-09-03,9720,1392,8328,2025-06-29,MasterCard,Active
CARD002670,CUST001993,1454001431247384,2030-02-03,3775,724,3051,2024-09-21,MasterCard,Active
CARD002671,CUST003833,8041705406489858,2028-01-30,7359,3298,4061,2021-11-04,American Express,Active
CARD002672,CUST002244,9659393960520294,2027-09-16,11918,4766,7152,2024-09-11,Visa,Active
CARD002673,CUST000204,3611892169098573,2025-12-10,7807,6172,1635,2025-06-17,Visa,Active
CARD002674,CUST002022,6607107650261095,2028-09-06,7711,917,6794,2024-08-31,MasterCard,Active
CARD002675,CUST002853,6174892412812454,2026-11-25,6854,50,6804,2018-05-14,Visa,Active
CARD002676,CUST002472,0973353573937964,2026-10-10,12030,1360,10670,2025-03-08,MasterCard,Active
CARD002677,CUST001575,4207242196465394,2029-11-04,10624,7292,3332,2024-05-31,Visa,Active
CARD002678,CUST003916,7815093863351375,2029-07-02,12036,8314,3722,2024-03-13,MasterCard,Active
CARD002679,CUST004879,2953321112949624,2026-02-06,2441,183,2258,2023-03-24,Visa,Active
CARD002680,CUST001397,4597801600471887,2027-12-05,6951,2339,4612,2023-09-17,Visa,Active
CARD002681,CUST001490,4219228034811144,2029-10-14,8014,5695,2319,2025-04-07,American Express,Active
CARD002682,CUST004736,2385170354796439,2030-08-02,1000,582,418,2021-10-23,MasterCard,Active
CARD002683,CUST003318,3523674253739833,2030-08-28,13310,1081,12229,2023-07-11,American Express,Active
CARD002684,CUST001043,2446364422959847,2028-12-22,7935,4126,3809,2023-11-15,American Express,Active
CARD002685,CUST003647,8085533073534644,2026-05-10,5534,3854,1680,2021-07-02,American Express,Active
CARD002686,CUST003383,2915446399534674,2027-07-18,5638,2293,3345,2023-02-28,MasterCard,Active
CARD002687,CUST000575,3317574915208474,2028-07-08,15716,5348,10368,2021-10-07,American Express,Active
CARD002688,CUST000258,0987793340198247,2028-08-21,16528,10208,6320,2021-08-14,American Express,Active
CARD002689,CUST000283,5456181742073567,2029-02-08,12186,4513,7673,2021-12-07,American Express,Active
CARD002690,CUST001041,7087863112175863,2029-07-30,11174,8265,2909,2021-01-19,Visa,Active
CARD002691,CUST002377,0657111767038960,2029-04-25,10163,2864,7299,2025-02-07,American Express,Active
CARD002692,CUST000315,4071291134748518,2030-02-03,8425,4204,4221,2025-03-10,Visa,Active
CARD002693,CUST002090,6171818205755370,2028-09-03,13199,4763,8436,2023-09-11,MasterCard,Active
CARD002694,CUST000703,1197571376639385,2030-04-29,1495,912,583,2023-03-14,American Express,Active
CARD002695,CUST000504,2203719105205556,2029-03-15,13499,10738,2761,2020-12-10,American Express,Inactive
CARD002696,CUST004401,9211845409160158,2027-03-06,5922,2996,2926,2025-08-26,American Express,Active
CARD002697,CUST002323,7403245288941034,2026-06-30,6672,5311,1361,2025-05-04,American Express,Active
CARD002698,CUST001346,3355814808858074,2030-08-10,4752,1972,2780,2023-08-19,MasterCard,Active
CARD002699,CUST002557,5401917004495909,2027-08-21,8852,5075,3777,2023-06-04,American Express,Active
CARD002700,CUST000849,1492187251900018,2027-04-21,11862,8810,3052,2023-03-04,American Express,Active
CARD002701,CUST002249,7373581580190275,2029-11-17,8985,3113,5872,2025-02-13,American Express,Active
CARD002702,CUST001521,2935337136165384,2026-11-05,8710,2827,5883,2021-06-10,MasterCard,Active
CARD002703,CUST000373,2086348178606758,2026-11-14,3822,629,3193,2022-05-28,MasterCard,Active
CARD002704,CUST001395,9101789899856161,2025-11-06,8670,1494,7176,2025-04-06,American Express,Active
CARD002705,CUST003456,9691216796545198,2025-11-16,1000,751,249,2024-05-17,MasterCard,Active
CARD002706,CUST002007,5830202148290896,2025-12-30,8975,1729,7246,2025-09-03,MasterCard,Active
CARD002707,CUST003752,7835145927764921,2029-07-02,2475,1778,697,2025-01-07,Visa,Active
CARD002708,CUST003809,2696307713227055,2029-12-22,6119,2541,3578,2023-12-19,MasterCard,Active
CARD002709,CUST004091,6206679033707012,2028-06-04,6674,857,5817,2020-06-30,MasterCard,Active
CARD002710,CUST003654,4301884638543901,2026-05-10,12502,9540,2962,2025-08-09,Visa,Active
CARD002711,CUST002004,6440468261898059,2029-02-08,6903,120,6783,2024-06-27,Visa,Active
CARD002712,CUST002103,6318237404437511,2029-07-13,2886,709,2177,2025-04-23,MasterCard,Inactive
CARD002713,CUST000998,8798514276178236,2030-03-10,6614,4777,1837,2019-03-05,American Express,Active
CARD002714,CUST000237,6618192533661419,2030-08-14,3038,254,2784,2025-08-22,MasterCard,Active
CARD002715,CUST003375,7652467183174044,2030-06-05,7297,1556,5741,2025-08-30,Visa,Active
CARD002716,CUST001177,3224180406796428,2026-05-12,8793,4131,4662,2024-10-17,American Express,Active
CARD002717,CUST000552,9908556904806273,2029-11-10,14996,3332,11664,2025-07-17,Visa,Inactive
CARD002718,CUST000745,6443862778793058,2026-01-29,5532,4314,1218,2025-01-14,American Express,Active
CARD002719,CUST000277,4056644488497808,2030-03-15,2616,85,2531,2023-03-27,MasterCard,Active
CARD002720,CUST003163,4253078777552908,2030-06-01,10981,7728,3253,2022-09-16,American Express,Active
CARD002721,CUST002927,8336159985980201,2026-08-11,8086,6249,1837,2025-06-24,Visa,Active
CARD002722,CUST002767,0138449460058224,2028-01-20,6859,2089,4770,2025-07-13,American Express,Active
CARD002723,CUST003550,8300019004469250,2029-02-11,11290,6516,4774,2018-05-11,Visa,Active
CARD002724,CUST002788,9208937180411372,2030-01-27,5233,4074,1159,2025-01-31,Visa,Active
CARD002725,CUST001629,7486349742125735,2029-11-07,8316,290,8026,2024-07-05,Visa,Inactive
CARD002726,CUST001081,8525687115263568,2026-02-10,9692,1684,8008,2022-06-18,American Express,Active
CARD002727,CUST001734,1965664020089429,2029-02-18,5273,3798,1475,2025-09-26,American Express,Active
CARD002728,CUST004379,9446982479099916,2026-05-14,9721,3613,6108,2024-09-28,Visa,Active
CARD002729,CUST003132,5256573887424887,2025-10-12,9462,1506,7956,2023-11-21,American Express,Active
CARD002730,CUST001813,2860095064088488,2027-09-30,8986,593,8393,2025-08-03,Visa,Active
CARD002731,CUST002680,4692270092073299,2026-06-23,10424,3917,6507,2025-08-21,MasterCard,Active
CARD002732,CUST000156,6611601414283867,2026-09-08,2841,80,2761,2018-07-06,American Express,Active
CARD002733,CUST003042,5943757894578475,2026-11-02,10356,5262,5094,2021-07-07,American Express,Active
CARD002734,CUST000694,6160460308938594,2026-07-19,13613,1408,12205,2022-06-13,American Express,Active
CARD002735,CUST002534,1355032266879397,2029-04-11,13533,3586,9947,2025-05-03,MasterCard,Active
CARD002736,CUST004583,4709401180988754,2027-07-15,11847,1113,10734,2025-09-26,Visa,Active
CARD002737,CUST000983,0296921735534169,2029-01-11,13685,5783,7902,2020-02-22,MasterCard,Active
CARD002738,CUST002806,8746568939990216,2028-04-04,6855,184,6671,2025-04-03,MasterCard,Active
CARD002739,CUST000080,7380905586096551,2030-04-18,5599,4333,1266,2025-05-28,Visa,Active
CARD002740,CUST004128,4489505867383274,2027-10-18,10894,6698,4196,2024-08-09,Visa,Active
CARD002741,CUST003717,4384374091841517,2026-07-10,11227,726,10501,2025-08-20,Visa,Active
CARD002742,CUST001557,4180200199034571,2025-10-03,11225,8928,2297,2022-11-24,Visa,Active
CARD002743,CUST003505,8640708053827458,2026-11-18,13403,4453,8950,2021-05-11,Visa,Active
CARD002744,CUST003802,7491203189947634,2030-03-08,7892,5290,2602,2025-07-28,MasterCard,Active
CARD002745,CUST003910,2363607402340630,2030-06-28,8607,5281,3326,2024-01-13,Visa,Active
CARD002746,CUST001849,2822749668816849,2027-03-16,7741,1012,6729,2020-10-13,American Express,Inactive
CARD002747,CUST000262,3877819274535775,2029-05-18,1000,105,895,2024-06-25,Visa,Blocked
CARD002748,CUST002143,0793548407620341,2028-07-31,10199,8031,2168,2023-10-09,American Express,Active
CARD002749,CUST001402,2679458265731237,2030-01-04,17341,6973,10368,2024-09-09,Visa,Active
CARD002750,CUST002269,9803451798912982,2030-08-17,9476,1824,7652,2023-08-01,American Express,Active
