account_id,customer_id,account_type,account_number,current_balance,open_date,interest_rate,status
ACC007330,CUST004737,Checking,912097964846,2935.7,2021-02-23,0.0001,Active
ACC007331,CUST004738,Checking,218810299800,2771.56,2023-05-05,0.0001,Dormant
ACC007332,CUST004739,Checking,275466857397,735.87,2024-11-11,0.0001,Active
ACC007333,CUST004740,Savings,167968771371,32826.36,2025-06-17,0.0119,Dormant
ACC007334,CUST004741,Checking,686657563699,3620.16,2019-11-16,0.0001,Active
ACC007335,CUST004742,Checking,917278814103,2415.68,2024-04-11,0.0001,Active
ACC007336,CUST004743,Money Market,872086704491,0.0,2024-11-26,0.0245,Active
ACC007337,CUST004744,Savings,635872140723,21830.62,2025-08-05,0.0241,Active
ACC007338,CUST004745,Checking,090105177362,4408.8,2024-07-28,0.0001,Active
ACC007339,CUST004746,Money Market,668900735121,19534.1,2025-02-20,0.0234,Active
ACC007340,CUST004747,Checking,632682017059,4026.25,2025-09-15,0.0001,Active
ACC007341,CUST004747,Checking,151066843555,7507.29,2025-05-29,0.0001,Active
ACC007342,CUST004748,Savings,358953265913,10825.1,2018-12-19,0.021,Active
ACC007343,CUST004749,Checking,466629410983,744.01,2024-02-11,0.0001,Active
ACC007344,CUST004750,Checking,271535410845,1111.64,2025-08-17,0.0001,Active
ACC007345,CUST004751,CD,425780497630,6980.43,2025-09-19,0.0325,Active
ACC007346,CUST004752,Checking,784794387572,1986.08,2025-03-27,0.0001,Active
ACC007347,CUST004753,Savings,684050004397,13866.66,2025-02-12,0.0255,Active
ACC007348,CUST004753,Checking,961014121461,8048.04,2023-12-18,0.0001,Active
ACC007349,CUST004753,Checking,471872034463,6571.38,2024-08-24,0.0001,Active
ACC007350,CUST004753,Checking,607209969430,7951.71,2025-01-10,0.0001,Active
ACC007351,CUST004753,Checking,814736267741,5005.45,2025-02-15,0.0001,Active
ACC007352,CUST004753,Money Market,044402807051,0.0,2024-04-24,0.0292,Active
ACC007353,CUST004754,Checking,360023557329,7480.7,2022-11-06,0.0001,Active
ACC007354,CUST004755,Savings,834441630418,13127.51,2022-01-01,0.0255,Active
ACC007355,CUST004755,Checking,990474736377,13396.14,2021-06-11,0.0001,Active
ACC007356,CUST004756,Savings,208350693340,0.0,2024-07-22,0.0212,Dormant
ACC007357,CUST004756,Savings,110947409550,11596.81,2021-04-07,0.025,Active
ACC007358,CUST004757,Checking,049120974935,0.0,2024-09-20,0.0001,Active
ACC007359,CUST004757,CD,506674170118,5771.86,2022-04-03,0.0485,Active
ACC007360,CUST004757,Savings,868933403773,7000.53,2021-02-01,0.0254,Dormant
ACC007361,CUST004757,Savings,020841371262,17700.4,2020-07-29,0.0231,Active
ACC007362,CUST004758,Savings,827203492060,15183.88,2023-04-21,0.0222,Active
ACC007363,CUST004759,Savings,238146430072,20549.9,2023-10-10,0.0133,Active
ACC007364,CUST004759,Checking,946069715461,2466.69,2023-02-27,0.0001,Active
ACC007365,CUST004760,CD,280999020737,5827.19,2025-09-16,0.0434,Active
ACC007366,CUST004761,Savings,176383336839,18111.49,2025-09-19,0.0259,Active
ACC007367,CUST004761,Savings,449825956405,15757.86,2025-09-11,0.0136,Active
ACC007368,CUST004762,Savings,406338771010,10728.42,2025-01-03,0.0295,Active
ACC007369,CUST004763,Money Market,724392795070,41092.42,2017-10-24,0.0377,Active
ACC007370,CUST004764,Checking,079596104534,3936.55,2021-06-02,0.0001,Active
ACC007371,CUST004764,Checking,677700617093,3708.59,2017-11-26,0.0001,Active
ACC007372,CUST004765,Savings,503508896227,17725.61,2021-05-29,0.0211,Active
ACC007373,CUST004766,Money Market,548038041635,38483.06,2025-06-27,0.035,Active
ACC007374,CUST004767,Checking,292602717784,0.0,2025-06-21,0.0001,Active
ACC007375,CUST004767,Checking,476515160638,4388.58,2025-03-21,0.0001,Closed
ACC007376,CUST004767,Savings,502949209969,27454.5,2025-08-25,0.0249,Active
ACC007377,CUST004767,Checking,016465141244,8715.72,2025-05-12,0.0001,Dormant
ACC007378,CUST004767,Checking,828047340035,6431.38,2025-09-22,0.0001,Active
ACC007379,CUST004767,Savings,527362285259,16237.18,2025-05-11,0.0125,Active
ACC007380,CUST004767,Checking,787299148453,5365.87,2025-06-04,0.0001,Active
ACC007381,CUST004768,Checking,905176948778,6573.95,2024-05-11,0.0001,Active
ACC007382,CUST004769,Savings,841444241794,16523.72,2018-06-01,0.0136,Active
ACC007383,CUST004770,Checking,531046229248,4829.19,2017-11-22,0.0001,Dormant
ACC007384,CUST004771,Savings,382100278573,25611.45,2022-06-03,0.0178,Active
ACC007385,CUST004771,Checking,796699569720,5955.59,2019-02-05,0.0001,Active
ACC007386,CUST004771,Checking,855915728296,2673.54,2025-04-26,0.0001,Dormant
ACC007387,CUST004772,Checking,168832216558,4050.08,2022-12-12,0.0001,Active
ACC007388,CUST004773,Savings,870882619257,7090.56,2024-09-06,0.0123,Active
ACC007389,CUST004774,Money Market,180619051437,21422.26,2019-01-25,0.0235,Active
ACC007390,CUST004774,Checking,118717988078,5870.29,2020-04-11,0.0001,Active
ACC007391,CUST004774,Savings,154475063099,21629.54,2023-07-18,0.0246,Dormant
ACC007392,CUST004774,Checking,051917571107,4014.36,2024-01-25,0.0001,Active
ACC007393,CUST004774,Savings,292567684570,4116.28,2022-05-14,0.0206,Active
ACC007394,CUST004774,Checking,811930906889,8468.67,2018-07-28,0.0001,Active
ACC007395,CUST004775,Savings,605940581315,17132.03,2024-04-13,0.0107,Active
ACC007396,CUST004776,Savings,868076526152,1506.15,2025-08-13,0.0226,Active
ACC007397,CUST004776,Money Market,834582259772,0.0,2025-02-03,0.0319,Active
ACC007398,CUST004776,Checking,165827308574,1647.13,2024-12-27,0.0001,Active
ACC007399,CUST004777,Savings,130839398972,9041.57,2025-09-07,0.0282,Active
ACC007400,CUST004778,Checking,854671802172,2280.25,2025-05-06,0.0001,Closed
ACC007401,CUST004778,Savings,565417293708,2828.22,2025-05-13,0.0286,Active
ACC007402,CUST004778,CD,577252146059,18742.26,2025-04-03,0.0393,Active
ACC007403,CUST004778,Savings,998295820388,0.0,2025-04-04,0.0179,Active
ACC007404,CUST004779,Checking,519162484990,6393.31,2024-10-02,0.0001,Active
ACC007405,CUST004780,Checking,188601600345,201.68,2019-12-12,0.0001,Active
ACC007406,CUST004781,Checking,666452572538,6145.84,2022-08-19,0.0001,Active
ACC007407,CUST004781,Money Market,158966224318,27638.99,2019-06-25,0.0295,Active
ACC007408,CUST004781,Savings,014280475934,19738.58,2025-09-19,0.0218,Active
ACC007409,CUST004781,Checking,705246262871,3881.21,2021-08-26,0.0001,Active
ACC007410,CUST004782,Checking,905332501580,0.0,2023-08-06,0.0001,Active
ACC007411,CUST004783,Money Market,585234077804,31399.49,2023-09-29,0.0377,Dormant
ACC007412,CUST004784,Savings,894672470519,28335.81,2018-09-07,0.0262,Active
ACC007413,CUST004785,Money Market,424870408178,34771.22,2024-10-22,0.0384,Active
ACC007414,CUST004786,CD,672397064915,8723.01,2025-09-15,0.0267,Active
ACC007415,CUST004787,Money Market,392424259397,13646.89,2024-11-22,0.033,Active
ACC007416,CUST004787,Savings,939250708986,31607.38,2017-03-24,0.0104,Active
ACC007417,CUST004788,Checking,707334162885,2390.98,2023-07-31,0.0001,Active
ACC007418,CUST004789,Checking,058543831414,1641.64,2024-02-25,0.0001,Active
ACC007419,CUST004790,Money Market,518555490528,18635.11,2021-05-08,0.0224,Active
ACC007420,CUST004791,Money Market,116535481199,16248.1,2020-06-27,0.023,Dormant
ACC007421,CUST004792,Savings,263236545404,7370.23,2022-04-04,0.0105,Active
ACC007422,CUST004793,Savings,440820251351,5864.85,2019-11-30,0.0294,Active
ACC007423,CUST004794,Checking,684199370439,2230.34,2022-06-14,0.0001,Active
ACC007424,CUST004795,CD,156345010852,7722.65,2025-05-12,0.0252,Active
ACC007425,CUST004795,Checking,988978886006,8381.73,2023-07-04,0.0001,Active
ACC007426,CUST004795,Checking,479278220759,6385.78,2023-06-12,0.0001,Active
ACC007427,CUST004795,Checking,561701028166,3311.21,2025-06-25,0.0001,Active
ACC007428,CUST004796,CD,751724318021,7408.21,2024-05-23,0.0466,Dormant
ACC007429,CUST004797,Savings,840306343988,33641.1,2023-03-05,0.0158,Active
ACC007430,CUST004798,Checking,135986631649,4929.36,2023-11-26,0.0001,Active
ACC007431,CUST004798,Money Market,555237403283,25705.73,2024-10-01,0.0355,Active
ACC007432,CUST004799,Money Market,020009745724,25023.0,2022-06-03,0.0241,Closed
ACC007433,CUST004800,CD,983472009316,14718.66,2024-10-31,0.0356,Active
ACC007434,CUST004800,Checking,539033231602,7980.22,2022-12-30,0.0001,Active
ACC007435,CUST004801,Savings,335495979610,20019.11,2025-06-04,0.0269,Dormant
ACC007436,CUST004802,Checking,277974746972,6429.17,2024-05-30,0.0001,Active
ACC007437,CUST004803,Money Market,834467278350,30266.08,2025-01-16,0.0217,Active
ACC007438,CUST004804,Savings,095653367162,15734.79,2024-07-08,0.0176,Dormant
ACC007439,CUST004805,Checking,954198802045,1319.52,2018-11-21,0.0001,Dormant
ACC007440,CUST004805,CD,878155395896,9176.21,2022-01-26,0.0462,Active
ACC007441,CUST004806,Savings,807241947842,12882.31,2024-06-25,0.0163,Active
ACC007442,CUST004807,Savings,890325488591,28576.57,2025-01-24,0.0172,Active
ACC007443,CUST004807,Checking,788817512857,3001.9,2019-09-01,0.0001,Active
ACC007444,CUST004807,Savings,779016819938,17873.99,2021-11-14,0.0292,Active
ACC007445,CUST004808,Savings,520266178652,11121.71,2022-09-24,0.0202,Active
ACC007446,CUST004809,Savings,913503049184,21747.08,2025-09-25,0.0165,Active
ACC007447,CUST004810,Checking,101865997429,4089.9,2020-05-29,0.0001,Active
ACC007448,CUST004811,Savings,236032483632,0.0,2024-11-29,0.0176,Closed
ACC007449,CUST004812,Checking,091749875369,5517.62,2017-05-26,0.0001,Active
ACC007450,CUST004813,Checking,518702804167,4150.43,2018-07-01,0.0001,Dormant
ACC007451,CUST004814,Money Market,281102295845,20846.37,2022-07-23,0.0386,Active
ACC007452,CUST004815,Checking,869218323470,923.04,2025-05-07,0.0001,Active
ACC007453,CUST004816,Money Market,935448231474,19177.53,2022-01-05,0.0329,Closed
ACC007454,CUST004817,Money Market,466505713510,55220.48,2025-02-02,0.0334,Dormant
ACC007455,CUST004818,Savings,141298062670,27030.13,2025-06-21,0.0257,Active
ACC007456,CUST004819,Savings,954729257911,7845.32,2024-11-21,0.012,Dormant
ACC007457,CUST004819,Checking,330987173656,6572.5,2024-08-14,0.0001,Active
ACC007458,CUST004820,Savings,626027090863,16202.62,2025-08-05,0.0272,Active
ACC007459,CUST004820,Checking,466063790496,7490.37,2024-08-23,0.0001,Active
ACC007460,CUST004821,Checking,414938097304,3842.6,2024-07-09,0.0001,Active
ACC007461,CUST004822,Checking,315970948222,8503.37,2017-07-31,0.0001,Active
ACC007462,CUST004823,Checking,248370789972,0.0,2021-01-04,0.0001,Dormant
ACC007463,CUST004824,Checking,680750259302,91.98,2018-06-11,0.0001,Active
ACC007464,CUST004825,Checking,390430691906,1593.85,2025-06-29,0.0001,Active
ACC007465,CUST004825,Checking,887968834396,5255.81,2024-01-01,0.0001,Active
ACC007466,CUST004826,Checking,243705295438,5628.76,2022-05-19,0.0001,Active
ACC007467,CUST004827,Checking,582924119706,8671.42,2025-09-24,0.0001,Active
ACC007468,CUST004828,Money Market,521825541042,9729.88,2022-10-08,0.036,Active
ACC007469,CUST004829,Checking,035383082385,7395.59,2023-07-03,0.0001,Active
ACC007470,CUST004830,Savings,599230695844,14542.72,2024-12-07,0.0163,Active
ACC007471,CUST004831,Savings,016233748036,14404.59,2023-06-13,0.0151,Active
ACC007472,CUST004832,Checking,596138423784,8909.81,2020-04-05,0.0001,Active
ACC007473,CUST004832,Savings,750982723296,17321.49,2025-02-03,0.0244,Active
ACC007474,CUST004833,Savings,130779437113,15934.58,2025-08-01,0.0253,Active
ACC007475,CUST004833,Savings,518422785006,17046.05,2022-09-26,0.0154,Active
ACC007476,CUST004833,Checking,954654823692,7031.93,2025-02-27,0.0001,Active
ACC007477,CUST004834,Checking,569842289598,6137.18,2025-07-08,0.0001,Active
ACC007478,CUST004835,Savings,853740957644,12591.03,2024-01-11,0.015,Active
ACC007479,CUST004836,Savings,060128257862,23685.62,2025-08-06,0.0178,Active
ACC007480,CUST004837,Savings,985904031328,30759.76,2022-11-06,0.0137,Active
ACC007481,CUST004838,Checking,825448659448,6196.87,2024-06-10,0.0001,Active
ACC007482,CUST004839,Savings,150247173575,32922.33,2025-07-25,0.0189,Active
ACC007483,CUST004840,Checking,551468003390,6008.34,2022-11-30,0.0001,Active
ACC007484,CUST004841,Money Market,088559549490,0.0,2018-05-14,0.0382,Dormant
ACC007485,CUST004842,Checking,913566613467,1335.16,2024-12-09,0.0001,Active
ACC007486,CUST004842,Checking,365309295493,1843.73,2025-02-01,0.0001,Active
ACC007487,CUST004843,Money Market,459329843538,26404.45,2025-03-07,0.0301,Active
ACC007488,CUST004844,CD,463100305707,16748.39,2022-12-08,0.0357,Active
ACC007489,CUST004844,Money Market,849968029562,12391.53,2022-06-06,0.0239,Active
ACC007490,CUST004844,Checking,679277128024,4064.26,2025-08-22,0.0001,Active
ACC007491,CUST004845,Savings,191157036142,34610.59,2020-12-14,0.0117,Active
ACC007492,CUST004846,Money Market,987974873559,17104.24,2023-09-26,0.0329,Active
ACC007493,CUST004846,Money Market,097876672667,30001.65,2025-04-23,0.0349,Closed
ACC007494,CUST004847,Checking,673308610120,6032.61,2025-05-09,0.0001,Active
ACC007495,CUST004848,Savings,688586753905,23753.47,2020-01-15,0.018,Active
ACC007496,CUST004848,Checking,206821733615,2813.38,2020-05-19,0.0001,Active
ACC007497,CUST004849,Checking,204425050342,6096.34,2016-07-31,0.0001,Active
ACC007498,CUST004850,Savings,244558058053,8609.7,2025-07-01,0.0155,Active
ACC007499,CUST004850,Checking,021507507008,5671.51,2022-02-07,0.0001,Active
ACC007500,CUST004851,Checking,909448469752,7931.94,2023-03-15,0.0001,Dormant
ACC007501,CUST004852,Money Market,362850490776,25439.18,2024-10-20,0.0336,Active
ACC007502,CUST004853,Checking,056836875767,3504.62,2025-05-19,0.0001,Active
ACC007503,CUST004854,CD,797726722782,9773.01,2022-04-27,0.0325,Active
ACC007504,CUST004854,Checking,038554566262,2511.94,2020-01-26,0.0001,Active
ACC007505,CUST004855,Money Market,628391771585,34613.34,2021-10-14,0.0306,Active
ACC007506,CUST004855,Savings,757178240226,16867.37,2018-08-20,0.0115,Active
ACC007507,CUST004856,Checking,460948523561,6175.11,2024-06-03,0.0001,Active
ACC007508,CUST004857,Money Market,692884287158,32345.0,2024-11-04,0.0269,Active
ACC007509,CUST004858,Savings,909283073718,4782.96,2021-06-03,0.0151,Active
ACC007510,CUST004859,Checking,075158485705,6176.08,2025-01-14,0.0001,Active
ACC007511,CUST004860,Checking,578009041542,304.56,2018-03-06,0.0001,Active
ACC007512,CUST004861,Money Market,809673835877,35520.57,2023-10-30,0.0302,Active
ACC007513,CUST004862,Savings,209881957988,18086.31,2023-03-26,0.01,Active
ACC007514,CUST004863,Checking,899962928373,4438.7,2023-03-28,0.0001,Active
ACC007515,CUST004863,Checking,271391583569,5809.47,2025-08-16,0.0001,Active
ACC007516,CUST004864,Savings,374557284152,17242.57,2017-03-11,0.0257,Active
ACC007517,CUST004864,Savings,599827464755,23080.72,2016-04-08,0.0171,Active
ACC007518,CUST004865,Checking,825956844313,5605.19,2020-05-24,0.0001,Active
ACC007519,CUST004866,Checking,781141806065,4657.29,2025-03-31,0.0001,Active
ACC007520,CUST004867,CD,002445878824,7979.56,2022-10-17,0.0373,Active
ACC007521,CUST004868,Money Market,648167772607,18491.81,2020-01-11,0.026,Active
ACC007522,CUST004869,Savings,635160910777,154.4,2025-03-19,0.0136,Active
ACC007523,CUST004869,Checking,395262777979,687.48,2023-01-25,0.0001,Dormant
ACC007524,CUST004870,Savings,946004987458,16965.89,2025-08-04,0.0195,Active
ACC007525,CUST004871,Savings,534043582607,0.0,2023-12-26,0.0256,Active
ACC007526,CUST004872,Checking,557438178421,1460.73,2018-04-02,0.0001,Active
ACC007527,CUST004872,Savings,633464468128,29783.17,2024-02-23,0.021,Dormant
ACC007528,CUST004872,Checking,345340476304,8103.12,2022-01-27,0.0001,Active
ACC007529,CUST004872,Money Market,698044506812,39953.35,2018-04-09,0.0265,Closed
ACC007530,CUST004872,Checking,902458842256,9217.22,2022-02-02,0.0001,Active
ACC007531,CUST004872,Checking,513433931348,10074.8,2018-04-07,0.0001,Active
ACC007532,CUST004873,Savings,841595539525,24066.74,2023-11-17,0.0167,Active
ACC007533,CUST004874,Savings,364519676499,12458.37,2018-01-04,0.0105,Active
ACC007534,CUST004875,Savings,461387892823,17751.56,2018-09-30,0.0163,Active
ACC007535,CUST004875,Savings,748500949060,0.0,2021-04-15,0.0106,Active
ACC007536,CUST004876,Savings,532597503982,9879.8,2022-06-24,0.0283,Active
ACC007537,CUST004877,Checking,157292941391,4834.16,2024-02-21,0.0001,Active
ACC007538,CUST004878,Checking,080091853945,2129.07,2022-01-31,0.0001,Active
ACC007539,CUST004878,CD,338833993429,5682.82,2020-10-01,0.0393,Active
ACC007540,CUST004878,Checking,567266783684,8328.1,2019-11-07,0.0001,Active
ACC007541,CUST004878,Savings,245280714780,0.0,2023-09-07,0.0161,Active
ACC007542,CUST004879,Checking,918596463350,413.35,2025-04-13,0.0001,Active
ACC007543,CUST004880,Savings,916414513842,0.0,2019-08-23,0.0147,Closed
ACC007544,CUST004881,Checking,002125553719,9068.47,2024-08-12,0.0001,Active
ACC007545,CUST004881,Checking,209035379818,5193.37,2025-08-15,0.0001,Active
ACC007546,CUST004882,Savings,540295007777,13851.87,2017-04-11,0.0183,Dormant
ACC007547,CUST004883,Checking,923754119041,0.0,2022-09-18,0.0001,Active
ACC007548,CUST004884,CD,871427322912,12740.71,2025-09-23,0.0444,Active
ACC007549,CUST004884,Checking,852000599006,9378.06,2025-08-27,0.0001,Active
ACC007550,CUST004884,Savings,478624203007,15328.49,2025-03-09,0.0154,Active
ACC007551,CUST004884,Checking,989829480143,4055.14,2024-12-30,0.0001,Active
ACC007552,CUST004884,Checking,483527634723,5750.26,2024-12-29,0.0001,Active
ACC007553,CUST004884,Savings,449816194880,15975.46,2025-09-26,0.012,Active
ACC007554,CUST004884,Money Market,271970776515,40477.04,2025-07-03,0.0222,Active
ACC007555,CUST004884,Money Market,525993573446,30666.27,2025-05-15,0.0216,Active
ACC007556,CUST004884,CD,519287572332,14941.04,2025-05-15,0.0267,Active
ACC007557,CUST004885,Checking,832538015419,1126.38,2017-07-10,0.0001,Active
ACC007558,CUST004886,Savings,045274299685,20260.01,2022-05-30,0.0276,Active
ACC007559,CUST004887,Savings,909200967861,9928.37,2023-06-25,0.0272,Dormant
ACC007560,CUST004887,Money Market,072255431608,0.0,2025-08-11,0.0372,Active
ACC007561,CUST004888,Money Market,144977055064,19092.98,2025-09-18,0.0213,Dormant
ACC007562,CUST004889,Checking,066077932936,5734.13,2025-01-11,0.0001,Active
ACC007563,CUST004889,Checking,145902551501,7326.27,2020-11-14,0.0001,Active
ACC007564,CUST004890,Money Market,892251699615,11921.12,2023-08-17,0.0255,Dormant
ACC007565,CUST004891,Money Market,789563276060,13130.59,2024-04-22,0.0387,Active
ACC007566,CUST004892,CD,712007092142,11747.74,2023-03-16,0.0317,Dormant
ACC007567,CUST004892,Checking,784351920567,1346.52,2022-12-29,0.0001,Active
ACC007568,CUST004893,Checking,925569197673,6654.78,2024-09-26,0.0001,Active
ACC007569,CUST004893,Savings,613393458755,16516.3,2023-02-01,0.0243,Active
ACC007570,CUST004894,Checking,114464662914,9647.48,2021-11-27,0.0001,Active
ACC007571,CUST004894,Savings,088379771811,12499.07,2020-12-12,0.0161,Active
ACC007572,CUST004895,Checking,994774516835,4029.22,2023-04-28,0.0001,Active
ACC007573,CUST004896,Checking,344016832302,0.0,2025-04-06,0.0001,Active
ACC007574,CUST004897,Checking,183530387785,6148.65,2024-03-11,0.0001,Active
ACC007575,CUST004898,Checking,042483912157,5838.66,2023-12-28,0.0001,Active
